datetime,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2021-03-19,2021,RegularSeason,3/19/21,7:30 PM ET,Fri,3/19/21 @ 7:30 PM ET,,Final,SAC,107,True,BOS,96,False,/assets/images/nba/logos/SAC.png,/assets/images/nba/logos/BOS.png,,,,,,,"Q1, Q2, Q3, Q4","22, 23, 36, 15","28, 27, 27, 25",1,,,-7.5,7.5,-110,-110,234.5,-115.0,-105.0,,,,,-277.0,225.0,-7.0,7.0,-110.0,-110.0,232.0,-112.0,-109.0,,,,,-275.0,225.0,-7.0,7.0,-110.0,-110.0,232.5,-112.0,-109.0,,,,,-280.0,230.0,-7.0,7.0,-110.0,-110.0,232.0,-110.0,-110.0,,,,,-275.0,225.0,-7.0,7.0,-110.0,-110.0,232.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,-290.0,230.0,-7.0,7.0,-110.0,-110.0,232.5,-115.0,-105.0,,,,,-294.0,230.0,-7.0,7.0,-110.0,-110.0,232.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-19,2021,RegularSeason,3/19/21,7:30 PM ET,Fri,3/19/21 @ 7:30 PM ET,,Final,SA,116,True,CLE,110,False,/assets/images/nba/logos/SA.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","22, 20, 24, 44","25, 29, 27, 35",1,102.0,-120.0,1.5,-1.5,-110,-110,,,,,,,,165.0,-200.0,5.0,-5.0,-110.0,-112.0,213.5,-112.0,-110.0,,,,,165.0,-200.0,5.0,-5.0,-110.0,-112.0,213.0,-112.0,-109.0,,,,,166.0,-198.0,5.0,-5.0,-110.0,-110.0,213.5,-110.0,-110.0,,,,,165.0,-200.0,5.0,-5.0,-110.0,-112.0,213.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,170.0,-200.0,5.0,-5.0,-110.0,-110.0,214.0,-115.0,-105.0,,,,,165.0,-200.0,5.0,-5.0,-110.0,-110.0,213.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-19,2021,RegularSeason,3/19/21,10:00 PM ET,Fri,3/19/21 @ 10:00 PM ET,,Final,DAL,119,False,POR,125,True,/assets/images/nba/logos/DAL.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","37, 27, 29, 32","33, 27, 38, 21",1,,,1.5,-1.5,-110,-110,233.5,-115.0,-105.0,,,,,115.0,-138.0,2.5,-2.5,-110.0,-112.0,228.0,-112.0,-109.0,,,,,114.0,-136.0,2.5,-2.5,-109.0,-112.0,228.0,-112.0,-109.0,,,,,132.0,-156.0,3.0,-3.0,-106.0,-114.0,227.5,-110.0,-110.0,,,,,114.0,-136.0,2.5,-2.5,-109.0,-112.0,228.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,125.0,-145.0,2.5,-2.5,-110.0,-110.0,227.5,-115.0,-105.0,,,,,115.0,-139.0,2.5,-2.5,-110.0,-110.0,227.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-19,2021,RegularSeason,3/19/21,10:00 PM ET,Fri,3/19/21 @ 10:00 PM ET,,Final,MIN,101,False,PHO,113,True,/assets/images/nba/logos/MIN.png,/assets/images/nba/logos/PHO.png,,,,,,,"Q1, Q2, Q3, Q4","34, 30, 19, 30","29, 25, 24, 23",1,-560.0,420.0,-10.5,10.5,-110,-110,228.0,-110.0,-110.0,,,,,-615.0,446.0,-10.5,10.5,-110.0,-110.0,233.5,-109.0,-113.0,,,,,-670.0,475.0,-11.0,11.0,-110.0,-110.0,233.0,-113.0,-108.0,,,,,-650.0,480.0,-11.0,11.0,-110.0,-110.0,232.5,-114.0,-106.0,,,,,-590.0,430.0,-10.5,10.5,-110.0,-110.0,233.5,-109.0,-113.0,,,,,,,,,,,,,,,,,,-660.0,470.0,-11.0,11.0,-105.0,-115.0,233.0,-115.0,-105.0,,,,,-667.0,475.0,-10.5,10.5,-110.0,-110.0,232.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-19,2021,RegularSeason,3/19/21,8:00 PM ET,Fri,3/19/21 @ 8:00 PM ET,,Final,DET,113,True,HOU,100,False,/assets/images/nba/logos/DET.png,/assets/images/nba/logos/HOU.png,,,,,,,"Q1, Q2, Q3, Q4","28, 23, 26, 23","27, 28, 29, 29",1,-120.0,102.0,-1.5,1.5,-110,-110,,,,,,,,-132.0,110.0,-2.0,2.0,-112.0,-109.0,216.0,-110.0,-110.0,,,,,-130.0,110.0,-2.0,2.0,-112.0,-109.0,216.0,-110.0,-110.0,,,,,-138.0,118.0,-2.5,2.5,-110.0,-110.0,216.0,-110.0,-110.0,,,,,-130.0,110.0,-2.0,2.0,-112.0,-109.0,216.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,-130.0,110.0,-2.0,2.0,-110.0,-110.0,216.0,-115.0,-105.0,,,,,-139.0,115.0,-2.5,2.5,-110.0,-110.0,216.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-19,2021,RegularSeason,3/19/21,8:00 PM ET,Fri,3/19/21 @ 8:00 PM ET,,Final,IND,137,True,MIA,110,False,/assets/images/nba/logos/IND.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","30, 28, 24, 28","32, 36, 31, 38",1,,,-5.0,5.0,-110,-110,215.5,-115.0,-105.0,,,,,-193.0,158.0,-4.5,4.5,-114.0,-108.0,216.5,-110.0,-112.0,,,,,-195.0,160.0,-4.5,4.5,-114.0,-108.0,216.5,-110.0,-112.0,,,,,-188.0,158.0,-4.5,4.5,-110.0,-110.0,216.5,-110.0,-110.0,,,,,-195.0,160.0,-4.5,4.5,-114.0,-108.0,216.5,-110.0,-112.0,,,,,,,,,,,,,,,,,,-185.0,155.0,-4.0,4.0,-115.0,-105.0,216.5,-115.0,-105.0,,,,,-175.0,145.0,-4.0,4.0,-110.0,-110.0,216.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-19,2021,RegularSeason,3/19/21,8:00 PM ET,Fri,3/19/21 @ 8:00 PM ET,,Final,BKN,113,False,ORL,121,True,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/ORL.png,,,,,,,"Q1, Q2, Q3, Q4","35, 29, 39, 18","29, 33, 22, 29",1,265.0,-345.0,8.0,-8.0,-110,-110,,,,,,,,425.0,-585.0,10.5,-10.5,-110.0,-110.0,225.0,-110.0,-110.0,,,,,430.0,-590.0,10.5,-10.5,-110.0,-110.0,225.0,-110.0,-110.0,,,,,420.0,-560.0,10.5,-10.5,-110.0,-110.0,225.0,-112.0,-108.0,,,,,430.0,-590.0,10.5,-10.5,-110.0,-110.0,225.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,420.0,-580.0,10.5,-10.5,-110.0,-110.0,224.5,-120.0,100.0,,,,,400.0,-556.0,10.5,-10.5,-110.0,-110.0,225.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-19,2021,RegularSeason,3/19/21,8:00 PM ET,Fri,3/19/21 @ 8:00 PM ET,,Final,UTA,115,True,TOR,112,False,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","27, 27, 23, 35","23, 32, 24, 36",1,,,5.5,-5.5,-110,-110,228.0,-115.0,-105.0,,,,,160.0,-192.0,5.0,-5.0,-114.0,-108.0,231.5,-112.0,-109.0,,,,,160.0,-190.0,5.0,-5.0,-114.0,-107.0,231.5,-112.0,-109.0,,,,,164.0,-196.0,4.5,-4.5,-110.0,-110.0,231.5,-110.0,-110.0,,,,,160.0,-190.0,5.0,-5.0,-114.0,-107.0,231.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,170.0,-200.0,5.0,-5.0,-110.0,-110.0,231.5,-115.0,-105.0,,,,,170.0,-208.0,5.0,-5.0,-110.0,-110.0,232.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-19,2021,RegularSeason,3/19/21,8:00 PM ET,Fri,3/19/21 @ 8:00 PM ET,,Final,GS,116,True,MEM,103,False,/assets/images/nba/logos/GS.png,/assets/images/nba/logos/MEM.png,,,,,,,"Q1, Q2, Q3, Q4","26, 22, 24, 31","34, 33, 24, 25",1,-420.0,320.0,-9.0,9.0,-110,-110,,,,,,,,-263.0,212.0,-6.5,6.5,-110.0,-110.0,220.5,-112.0,-109.0,,,,,-265.0,215.0,-6.5,6.5,-110.0,-110.0,220.5,-112.0,-109.0,,,,,-250.0,205.0,-6.0,6.0,-110.0,-110.0,221.0,-110.0,-110.0,,,,,-265.0,215.0,-6.5,6.5,-110.0,-110.0,220.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,-265.0,210.0,-6.5,6.5,-110.0,-110.0,221.0,-110.0,-110.0,,,,,-238.0,195.0,-6.5,6.5,-105.0,-115.0,220.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-03-19,2021,RegularSeason,3/19/21,9:00 PM ET,Fri,3/19/21 @ 9:00 PM ET,,F/OT,CHI,127,False,DEN,131,True,/assets/images/nba/logos/CHI.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4, OT","20, 27, 34, 35, 15","30, 25, 34, 27, 11",1,,,-6.5,6.5,-110,-110,229.5,-115.0,-105.0,,,,,-303.0,245.0,-7.0,7.0,-110.0,-110.0,225.0,-113.0,-109.0,,,,,-305.0,250.0,-7.0,7.0,-110.0,-110.0,225.0,-113.0,-109.0,,,,,-300.0,245.0,-7.0,7.0,-110.0,-110.0,225.0,-110.0,-110.0,,,,,-305.0,250.0,-7.0,7.0,-110.0,-110.0,225.0,-113.0,-109.0,,,,,,,,,,,,,,,,,,-300.0,235.0,-7.0,7.0,-110.0,-110.0,225.0,-115.0,-105.0,,,,,-294.0,230.0,-7.0,7.0,-110.0,-110.0,225.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-20,2021,RegularSeason,3/20/21,3:30 PM ET,Sat,3/20/21 @ 3:30 PM ET,,Final,ATL,99,True,LAL,94,False,/assets/images/nba/logos/ATL.png,/assets/images/nba/logos/LAL.png,,,,,,,"Q1, Q2, Q3, Q4","25, 28, 12, 29","28, 24, 22, 25",1,,,-4.5,4.5,-110,-110,224.0,-115.0,-105.0,,,,,-175.0,144.0,-3.5,3.5,-112.0,-110.0,219.0,-110.0,-110.0,,,,,-175.0,145.0,-3.5,3.5,-112.0,-109.0,219.0,-110.0,-110.0,,,,,-162.0,136.0,-3.5,3.5,-110.0,-110.0,219.5,-110.0,-110.0,,,,,-175.0,145.0,-3.5,3.5,-112.0,-109.0,219.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,-170.0,145.0,-3.5,3.5,-110.0,-110.0,219.0,-115.0,-105.0,,,,,-189.0,155.0,-4.5,4.5,-110.0,-110.0,219.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-20,2021,RegularSeason,3/20/21,10:00 PM ET,Sat,3/20/21 @ 10:00 PM ET,,Final,CHA,98,False,LAC,125,True,/assets/images/nba/logos/CHA.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","37, 29, 32, 27","21, 23, 32, 22",1,,,-10.5,10.5,-110,-110,233.5,-115.0,-105.0,,,,,-455.0,348.0,-9.5,9.5,-110.0,-110.0,232.0,-110.0,-110.0,,,,,-455.0,350.0,-9.5,9.5,-110.0,-110.0,232.0,-110.0,-110.0,,,,,-420.0,330.0,-9.0,9.0,-114.0,-106.0,231.5,-114.0,-108.0,,,,,-455.0,350.0,-9.5,9.5,-110.0,-110.0,232.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,-480.0,360.0,-9.5,9.5,-110.0,-110.0,232.0,-115.0,-105.0,,,,,-455.0,350.0,-9.5,9.5,-110.0,-110.0,232.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-20,2021,RegularSeason,3/20/21,9:00 PM ET,Sat,3/20/21 @ 9:00 PM ET,,Final,SA,113,False,MIL,120,True,/assets/images/nba/logos/SA.png,/assets/images/nba/logos/MIL.png,,,,,,,"Q1, Q2, Q3, Q4","26, 31, 31, 32","33, 17, 34, 29",1,-530.0,390.0,-10.0,10.0,-110,-110,,,,,,,,-762.0,540.0,-11.5,11.5,-114.0,-108.0,229.5,-112.0,-110.0,,,,,-770.0,550.0,-11.5,11.5,-114.0,-107.0,229.5,-112.0,-109.0,,,,,-800.0,560.0,-11.5,11.5,-110.0,-110.0,229.5,-110.0,-110.0,,,,,-770.0,550.0,-11.5,11.5,-114.0,-107.0,229.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,-710.0,500.0,-11.5,11.5,-110.0,-110.0,229.5,-115.0,-105.0,,,,,-625.0,450.0,-11.0,11.0,-110.0,-110.0,229.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-20,2021,RegularSeason,3/20/21,8:00 PM ET,Sat,3/20/21 @ 8:00 PM ET,,Final,GS,103,False,MEM,111,True,/assets/images/nba/logos/GS.png,/assets/images/nba/logos/MEM.png,,,,,,,"Q1, Q2, Q3, Q4","28, 21, 33, 29","24, 27, 28, 24",1,-110.0,-110.0,0.5,-0.5,-110,-110,206.0,-115.0,-105.0,,,,,-263.0,212.0,-6.5,6.5,-108.0,-114.0,220.5,-113.0,-108.0,,,,,-265.0,215.0,-6.5,6.5,-107.0,-114.0,220.5,-113.0,-108.0,,,,,-250.0,205.0,-6.0,6.0,-118.0,-104.0,221.0,-110.0,-110.0,,,,,-265.0,215.0,-6.5,6.5,-107.0,-114.0,220.5,-113.0,-108.0,,,,,,,,,,,,,,,,,,-265.0,210.0,-6.5,6.5,-110.0,-110.0,220.5,-115.0,-105.0,,,,,-250.0,200.0,-6.5,6.5,-110.0,-110.0,220.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-20,2021,RegularSeason,3/20/21,8:00 PM ET,Sat,3/20/21 @ 8:00 PM ET,,Final,SAC,105,False,PHI,129,True,/assets/images/nba/logos/SAC.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","42, 31, 33, 23","21, 31, 28, 25",1,,,-5.5,5.5,-110,-110,237.0,-115.0,-105.0,,,,,-188.0,155.0,-4.5,4.5,-112.0,-109.0,229.0,-110.0,-110.0,,,,,-177.0,145.0,-4.0,4.0,-112.0,-109.0,229.0,-110.0,-110.0,,,,,-176.0,148.0,-4.0,4.0,-110.0,-110.0,229.5,-108.0,-112.0,,,,,-190.0,160.0,-4.5,4.5,-112.0,-109.0,229.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,-185.0,155.0,-4.0,4.0,-110.0,-110.0,229.0,-115.0,-105.0,,,,,-189.0,155.0,-4.5,4.5,-110.0,-110.0,228.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-03-21,2021,RegularSeason,3/21/21,3:00 PM ET,Sun,3/21/21 @ 3:00 PM ET,,Final,NO,113,True,DEN,108,False,/assets/images/nba/logos/NO.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","30, 21, 29, 28","22, 36, 25, 30",1,,,-6.0,6.0,-110,-110,233.5,-115.0,-105.0,,,,,-249.0,203.0,-6.5,6.5,-110.0,-110.0,230.5,-113.0,-109.0,,,,,-250.0,205.0,-6.5,6.5,-110.0,-110.0,230.5,-112.0,-109.0,,,,,-245.0,200.0,-6.5,6.5,-114.0,-106.0,230.5,-106.0,-114.0,,,,,-250.0,205.0,-6.5,6.5,-110.0,-110.0,230.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,-260.0,205.0,-6.5,6.5,-110.0,-110.0,230.5,-115.0,-105.0,,,,,-238.0,195.0,-6.0,6.0,-110.0,-110.0,230.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-03-21,2021,RegularSeason,3/21/21,10:00 PM ET,Sun,3/21/21 @ 10:00 PM ET,,Final,LAL,94,False,PHO,111,True,/assets/images/nba/logos/LAL.png,/assets/images/nba/logos/PHO.png,,,,,,,"Q1, Q2, Q3, Q4","31, 28, 29, 23","26, 18, 32, 18",1,,,-3.0,3.0,-110,-110,216.0,-115.0,-105.0,,,,,-532.0,392.0,-10.0,10.0,-110.0,-110.0,216.0,-110.0,-112.0,,,,,-530.0,390.0,-10.0,10.0,-110.0,-110.0,216.0,-110.0,-112.0,,,,,-550.0,410.0,-10.0,10.0,-110.0,-110.0,216.5,-108.0,-112.0,,,,,-530.0,390.0,-10.0,10.0,-110.0,-110.0,216.0,-110.0,-112.0,,,,,,,,,,,,,,,,,,-580.0,420.0,-10.5,10.5,-110.0,-110.0,216.0,-115.0,-105.0,,,,,-500.0,375.0,-10.0,,-110.0,,215.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-21,2021,RegularSeason,3/21/21,8:00 PM ET,Sun,3/21/21 @ 8:00 PM ET,,F/OT,PHI,101,True,NY,100,False,/assets/images/nba/logos/PHI.png,/assets/images/nba/logos/NY.png,,,,,,,"Q1, Q2, Q3, Q4, OT","15, 27, 22, 24, 12","23, 20, 21, 24, 13",1,,,3.5,-3.5,-110,-110,,,,,,,,-105.0,-116.0,1.0,-1.0,-112.0,-109.0,211.5,-112.0,-110.0,,,,,102.0,-121.0,1.5,-1.5,-110.0,-112.0,211.5,-112.0,-109.0,,,,,-108.0,-108.0,0.5,-0.5,-110.0,-110.0,211.5,-110.0,-110.0,,,,,-106.0,-114.0,1.0,-1.0,-112.0,-109.0,211.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,100.0,-120.0,1.5,-1.5,-115.0,-105.0,211.5,-115.0,-105.0,,,,,100.0,-120.0,1.5,-1.5,-110.0,-110.0,211.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-21,2021,RegularSeason,3/21/21,3:30 PM ET,Sun,3/21/21 @ 3:30 PM ET,,Final,ORL,96,False,BOS,112,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/BOS.png,,,,,,,"Q1, Q2, Q3, Q4","27, 29, 33, 23","31, 17, 25, 23",1,,,-9.0,9.0,-110,-110,216.5,-115.0,-105.0,,,,,-415.0,317.0,-9.0,9.0,-110.0,-110.0,215.5,-114.0,-109.0,,,,,-420.0,320.0,-9.0,9.0,-110.0,-110.0,215.5,-113.0,-109.0,,,,,-390.0,310.0,-8.5,8.5,-114.0,-106.0,215.5,-112.0,-110.0,,,,,-420.0,320.0,-9.0,9.0,-110.0,-110.0,215.5,-113.0,-109.0,,,,,,,,,,,,,,,,,,-410.0,310.0,-9.0,9.0,-110.0,-110.0,215.5,-115.0,-105.0,,,,,-385.0,290.0,-8.5,8.5,-110.0,-110.0,215.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-03-21,2021,RegularSeason,3/21/21,7:00 PM ET,Sun,3/21/21 @ 7:00 PM ET,,Final,CHI,100,True,DET,86,False,/assets/images/nba/logos/CHI.png,/assets/images/nba/logos/DET.png,,,,,,,"Q1, Q2, Q3, Q4","25, 20, 20, 21","20, 26, 29, 25",1,,,2.0,-2.0,-110,-110,218.5,-115.0,-105.0,,,,,130.0,-156.0,3.5,-3.5,-110.0,-112.0,217.0,-112.0,-109.0,,,,,130.0,-155.0,3.5,-3.5,-109.0,-112.0,217.0,-112.0,-109.0,,,,,126.0,-146.0,3.0,-3.0,-105.0,-115.0,217.0,-110.0,-110.0,,,,,130.0,-155.0,3.5,-3.5,-109.0,-112.0,217.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,135.0,-160.0,3.5,-3.5,-110.0,-110.0,217.0,-115.0,-105.0,,,,,135.0,-161.0,3.5,-3.5,-110.0,-110.0,217.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-03-21,2021,RegularSeason,3/21/21,7:00 PM ET,Sun,3/21/21 @ 7:00 PM ET,,Final,TOR,105,False,CLE,116,True,/assets/images/nba/logos/TOR.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","23, 36, 32, 25","28, 29, 18, 30",1,,,7.0,-7.0,-110,-110,217.0,-115.0,-105.0,,,,,243.0,-303.0,7.5,-7.5,-110.0,-110.0,216.0,-113.0,-109.0,,,,,245.0,-305.0,7.5,-7.5,-110.0,-110.0,216.0,-113.0,-109.0,,,,,245.0,-300.0,7.5,-7.5,-110.0,-110.0,216.0,-112.0,-110.0,,,,,245.0,-305.0,7.5,-7.5,-110.0,-110.0,216.0,-113.0,-109.0,,,,,,,,,,,,,,,,,,235.0,-300.0,7.0,-7.0,-105.0,-115.0,216.5,-110.0,-110.0,,,,,230.0,-286.0,7.0,-7.0,-110.0,-110.0,216.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-03-21,2021,RegularSeason,3/21/21,1:00 PM ET,Sun,3/21/21 @ 1:00 PM ET,,F/OT,IND,109,True,MIA,106,False,/assets/images/nba/logos/IND.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4, OT","26, 23, 21, 28, 8","32, 25, 22, 19, 11",1,-158.0,134.0,-3.5,3.5,-110,-110,,,,,,,,-153.0,127.0,-3.5,3.5,-110.0,-110.0,218.5,-113.0,-110.0,,,,,-150.0,125.0,-3.5,3.5,-110.0,-110.0,218.5,-112.0,-110.0,,,,,-158.0,134.0,-3.5,3.5,-114.0,-106.0,218.5,-112.0,-108.0,,,,,-150.0,125.0,-3.5,3.5,-110.0,-110.0,218.5,-112.0,-110.0,,,,,,,,,,,,,,,,,,-160.0,135.0,-3.5,3.5,-110.0,-110.0,218.5,-115.0,-105.0,,,,,-175.0,145.0,-4.0,4.0,-110.0,-110.0,218.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-03-21,2021,RegularSeason,3/21/21,2:00 PM ET,Sun,3/21/21 @ 2:00 PM ET,,Final,OKC,114,True,HOU,112,False,/assets/images/nba/logos/OKC.png,/assets/images/nba/logos/HOU.png,,,,,,,"Q1, Q2, Q3, Q4","22, 40, 23, 27","31, 35, 24, 24",1,,,-1.5,1.5,-110,-110,216.5,-115.0,-105.0,,,,,-185.0,152.0,-4.5,4.5,-113.0,-108.0,218.0,-109.0,-113.0,,,,,-182.0,150.0,-4.5,4.5,-113.0,-108.0,218.0,-109.0,-113.0,,,,,-198.0,166.0,-5.0,5.0,-110.0,-110.0,218.5,-108.0,-112.0,,,,,-182.0,150.0,-4.5,4.5,-113.0,-108.0,218.0,-109.0,-113.0,,,,,,,,,,,,,,,,,,-195.0,165.0,-4.5,4.5,-115.0,-105.0,218.0,-115.0,-105.0,,,,,-189.0,155.0,-4.5,4.5,-110.0,-110.0,218.5,-105.0,-115.0,,,,,,,,,,,,,,,,,
2021-03-21,2021,RegularSeason,3/21/21,10:00 PM ET,Sun,3/21/21 @ 10:00 PM ET,,Final,DAL,132,True,POR,92,False,/assets/images/nba/logos/DAL.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","30, 24, 15, 23","27, 38, 38, 29",1,,,1.5,-1.5,-110,-112,,,,,,,,107.0,-130.0,2.0,-2.0,-110.0,-112.0,228.5,-112.0,-110.0,,,,,107.0,-129.0,2.0,-2.0,-110.0,-112.0,228.5,-112.0,-109.0,,,,,106.0,-124.0,2.0,-2.0,-110.0,-110.0,228.5,-110.0,-110.0,,,,,107.0,-129.0,2.0,-2.0,-110.0,-112.0,228.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,110.0,-130.0,2.0,-2.0,-110.0,-110.0,228.5,-115.0,-105.0,,,,,110.0,-133.0,2.0,-2.0,-110.0,-110.0,228.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
